"polozka","mesic","cena","polozka_kod","idhod"
"Mléko polotučné trvanlivé [1 l]","2013-11","19.09","0114202","1302916817"
"Mléko polotučné trvanlivé [1 l]","2013-12","19.77","0114202","1302918459"
"Mléko polotučné trvanlivé [1 l]","2014-01","20.00","0114202","1303494653"
"Mléko polotučné trvanlivé [1 l]","2014-02","20.33","0114202","1303046198"
"Mléko polotučné trvanlivé [1 l]","2014-03","20.56","0114202","1302918458"
"Mléko polotučné trvanlivé [1 l]","2014-04","19.78","0114202","1303494654"
"Mléko polotučné trvanlivé [1 l]","2014-05","20.11","0114202","1303046632"
"Mléko polotučné trvanlivé [1 l]","2014-06","19.36","0114202","1303529945"
"Mléko polotučné trvanlivé [1 l]","2014-07","20.30","0114202","1303382811"
"Mléko polotučné trvanlivé [1 l]","2014-08","19.61","0114202","1303529946"
"Mléko polotučné trvanlivé [1 l]","2014-09","19.74","0114202","1303382812"
"Mléko polotučné trvanlivé [1 l]","2014-10","20.01","0114202","1302919332"
"Mléko polotučné trvanlivé [1 l]","2014-11","19.44","0114202","1303270477"
"Mléko polotučné trvanlivé [1 l]","2014-12","19.02","0114202","1302918933"
"Mléko polotučné trvanlivé [1 l]","2015-01","19.31","0114202","1302921706"
"Mléko polotučné trvanlivé [1 l]","2015-02","19.21","0114202","1302921707"
"Mléko polotučné trvanlivé [1 l]","2015-03","18.37","0114202","1303271291"
"Mléko polotučné trvanlivé [1 l]","2015-04","17.98","0114202","1303073213"
"Mléko polotučné trvanlivé [1 l]","2015-05","17.65","0114202","1302921066"
"Mléko polotučné trvanlivé [1 l]","2015-06","16.66","0114202","1302921068"
"Mléko polotučné trvanlivé [1 l]","2015-07","16.78","0114202","1302921069"
"Mléko polotučné trvanlivé [1 l]","2015-08","17.14","0114202","1303530782"
"Mléko polotučné trvanlivé [1 l]","2015-09","16.55","0114202","1302919819"
"Mléko polotučné trvanlivé [1 l]","2015-10","15.70","0114202","1302920007"
"Mléko polotučné trvanlivé [1 l]","2015-11","15.19","0114202","1303495432"
"Mléko polotučné trvanlivé [1 l]","2015-12","15.69","0114202","1303270788"
"Mléko polotučné trvanlivé [1 l]","2016-01","15.63","0114202","1302920008"
"Mléko polotučné trvanlivé [1 l]","2016-02","14.63","0114202","1303383172"
"Mléko polotučné trvanlivé [1 l]","2016-03","16.14","0114202","1303071379"
"Mléko polotučné trvanlivé [1 l]","2016-04","15.88","0114202","1303494056"
"Mléko polotučné trvanlivé [1 l]","2016-05","14.99","0114202","1302916821"
"Mléko polotučné trvanlivé [1 l]","2016-06","14.34","0114202","1303046199"
"Mléko polotučné trvanlivé [1 l]","2016-07","14.42","0114202","1303270045"
"Mléko polotučné trvanlivé [1 l]","2016-08","14.44","0114202","1303529505"
"Mléko polotučné trvanlivé [1 l]","2016-09","15.51","0114202","1302918462"
"Mléko polotučné trvanlivé [1 l]","2016-10","15.22","0114202","1303270046"
"Mléko polotučné trvanlivé [1 l]","2016-11","16.19","0114202","1303493761"
"Mléko polotučné trvanlivé [1 l]","2016-12","15.80","0114202","1303528599"
"Mléko polotučné trvanlivé [1 l]","2017-01","15.97","0114202","1302919751"
"Mléko polotučné trvanlivé [1 l]","2017-02","16.09","0114202","1303383029"
"Mléko polotučné trvanlivé [1 l]","2017-03","15.38","0114202","1302919752"
"Mléko polotučné trvanlivé [1 l]","2017-04","15.78","0114202","1303072576"
"Mléko polotučné trvanlivé [1 l]","2017-05","15.65","0114202","1302919753"
"Mléko polotučné trvanlivé [1 l]","2017-06","15.78","0114202","1303046633"
"Mléko polotučné trvanlivé [1 l]","2017-07","16.08","0114202","1302919333"
"Mléko polotučné trvanlivé [1 l]","2017-08","16.50","0114202","1302919334"
"Mléko polotučné trvanlivé [1 l]","2017-09","16.27","0114202","1303384013"
"Mléko polotučné trvanlivé [1 l]","2017-10","16.65","0114202","1303271593"
"Mléko polotučné trvanlivé [1 l]","2017-11","16.67","0114202","1303496214"
"Mléko polotučné trvanlivé [1 l]","2017-12","17.13","0114202","1303073535"
"Mléko polotučné trvanlivé [1 l]","2018-01","16.95","0114202","1302921708"
"Mléko polotučné trvanlivé [1 l]","2018-02","15.82","0114202","1303047793"
"Mléko polotučné trvanlivé [1 l]","2018-03","15.14","0114202","1303384014"
"Mléko polotučné trvanlivé [1 l]","2018-04","16.25","0114202","1303073536"
"Mléko polotučné trvanlivé [1 l]","2018-05","15.63","0114202","1303530575"
"Mléko polotučné trvanlivé [1 l]","2018-06","15.52","0114202","1303495708"
"Mléko polotučné trvanlivé [1 l]","2018-07","15.68","0114202","1303495830"
"Mléko polotučné trvanlivé [1 l]","2018-08","15.68","0114202","1302920855"
"Mléko polotučné trvanlivé [1 l]","2018-09","16.66","0114202","1302920205"
"Mléko polotučné trvanlivé [1 l]","2018-10","16.07","0114202","1303383282"
"Mléko polotučné trvanlivé [1 l]","2018-11","16.77","0114202","1303383283"
"Mléko polotučné trvanlivé [1 l]","2018-12","15.82","0114202","1303047189"
"Mléko polotučné trvanlivé [1 l]","2019-01","15.24","0114202","1303528785"
"Mléko polotučné trvanlivé [1 l]","2019-02","15.17","0114202","1303528786"
"Mléko polotučné trvanlivé [1 l]","2019-03","14.98","0114202","1303528787"
"Mléko polotučné trvanlivé [1 l]","2019-04","14.44","0114202","1303269341"
"Mléko polotučné trvanlivé [1 l]","2019-05","14.54","0114202","1303381652"
"Mléko polotučné trvanlivé [1 l]","2019-06","14.58","0114202","1303045512"
"Mléko polotučné trvanlivé [1 l]","2019-07","14.90","0114202","1302917031"
"Mléko polotučné trvanlivé [1 l]","2019-08","14.73","0114202","1303045567"
"Mléko polotučné trvanlivé [1 l]","2019-09","14.98","0114202","1303382912"
"Mléko polotučné trvanlivé [1 l]","2019-10","15.30","0114202","1303046734"
"Mléko polotučné trvanlivé [1 l]","2019-11","15.13","0114202","1303530049"
"Mléko polotučné trvanlivé [1 l]","2019-12","15.53","0114202","1303529836"
"Mléko polotučné trvanlivé [1 l]","2020-01","15.64","0114202","1303382705"
"Mléko polotučné trvanlivé [1 l]","2020-02","14.73","0114202","1303046523"
"Mléko polotučné trvanlivé [1 l]","2020-03","14.89","0114202","1303494993"
"Mléko polotučné trvanlivé [1 l]","2020-04","14.65","0114202","1303382706"
"Mléko polotučné trvanlivé [1 l]","2020-05","14.88","0114202","1303383801"
"Mléko polotučné trvanlivé [1 l]","2020-06","14.77","0114202","1302921488"
"Mléko polotučné trvanlivé [1 l]","2020-07","14.74","0114202","1303383908"
"Mléko polotučné trvanlivé [1 l]","2020-08","14.47","0114202","1303530991"
"Mléko polotučné trvanlivé [1 l]","2020-09","14.21","0114202","1303073432"
"Mléko polotučné trvanlivé [1 l]","2020-10","14.06","0114202","1303073433"
"Mléko polotučné trvanlivé [1 l]","2020-11","14.00","0114202","1302921489"
"Mléko polotučné trvanlivé [1 l]","2020-12","14.14","0114202","1303530674"
"Mléko polotučné trvanlivé [1 l]","2021-01","11.74","0114202","1226074252"
"Mléko polotučné trvanlivé [1 l]","2021-02","11.57","0114202","1226074253"
"Mléko polotučné trvanlivé [1 l]","2021-03","11.64","0114202","1226074254"
"Mléko polotučné trvanlivé [1 l]","2021-04","11.25","0114202","1226074257"
"Mléko polotučné trvanlivé [1 l]","2021-05","11.54","0114202","1226074258"
"Mléko polotučné trvanlivé [1 l]","2021-06","11.39","0114202","1226074259"
"Mléko polotučné trvanlivé [1 l]","2021-07","12.13","0114202","1226074260"
"Mléko polotučné trvanlivé [1 l]","2021-08","12.09","0114202","1226074261"
"Mléko polotučné trvanlivé [1 l]","2021-09","12.13","0114202","1226074262"
"Mléko polotučné trvanlivé [1 l]","2021-10","12.70","0114202","1226074263"
"Mléko polotučné trvanlivé [1 l]","2021-11","12.22","0114202","1226074264"
"Mléko polotučné trvanlivé [1 l]","2021-12","12.95","0114202","1226074265"
"Mléko polotučné trvanlivé [1 l]","2022-01","13.68","0114202","1302919617"
"Mléko polotučné trvanlivé [1 l]","2022-02","13.72","0114202","1303046775"
"Mléko polotučné trvanlivé [1 l]","2022-03","13.94","0114202","1303495331"
"Mléko polotučné trvanlivé [1 l]","2022-04","14.48","0114202","1302919815"
"Mléko polotučné trvanlivé [1 l]","2022-05","16.03","0114202","1303530678"
"Mléko polotučné trvanlivé [1 l]","2022-06","15.93","0114202","1303383586"
"Mléko polotučné trvanlivé [1 l]","2022-07","17.06","0114202","1303383587"
"Mléko polotučné trvanlivé [1 l]","2022-08","17.82","0114202","1303495832"
"Mléko polotučné trvanlivé [1 l]","2022-09","18.08","0114202","1302921067"
"Mléko polotučné trvanlivé [1 l]","2022-10","17.64","0114202","1303270984"
"Mléko polotučné trvanlivé [1 l]","2022-11","18.69","0114202","1303047191"
"Mléko polotučné trvanlivé [1 l]","2022-12","19.97","0114202","1303383388"
"Mléko polotučné trvanlivé [1 l]","2023-01","18.71","0114202","1302918934"
"Mléko polotučné trvanlivé [1 l]","2023-02","18.82","0114202","1302918935"
"Mléko polotučné trvanlivé [1 l]","2023-03","19.62","0114202","1303270285"
"Mléko polotučné trvanlivé [1 l]","2023-04","17.49","0114202","1303494896"
"Mléko polotučné trvanlivé [1 l]","2023-05","17.01","0114202","1302918936"
"Mléko polotučné trvanlivé [1 l]","2023-06","17.05","0114202","1302918937"
"Mléko polotučné trvanlivé [1 l]","2023-07","16.16","0114202","1303072195"
"Mléko polotučné trvanlivé [1 l]","2023-08","15.64","0114202","1302918938"
"Mléko polotučné trvanlivé [1 l]","2023-09","14.53","0114202","1302916718"
"Mléko polotučné trvanlivé [1 l]","2023-10","15.30","0114202","1303493762"
"Mléko polotučné trvanlivé [1 l]","2023-11","15.29","0114202","1303529402"
"Mléko polotučné trvanlivé [1 l]","2023-12","14.62","0114202","1303382309"
"Mléko polotučné trvanlivé [1 l]","2024-01","15.12","0114202","1303071907"
"Mléko polotučné trvanlivé [1 l]","2024-02","14.53","0114202","1302918355"
"Mléko polotučné trvanlivé [1 l]","2024-03","14.54","0114202","1270013841"
"Mléko polotučné trvanlivé [1 l]","2024-04","15.53","0114202","1282308259"
"Mléko polotučné trvanlivé [1 l]","2024-05","15.16","0114202","1289788474"
"Mléko polotučné trvanlivé [1 l]","2024-06","14.51","0114202","1301196735"
"Mléko polotučné trvanlivé [1 l]","2024-07","14.20","0114202","1307440592"
"Mléko polotučné trvanlivé [1 l]","2024-08","15.26","0114202","1327447905"
"Mléko polotučné trvanlivé [1 l]","2024-09","17.31","0114202","1337635831"
"Mléko polotučné trvanlivé [1 l]","2024-10","15.16","0114202","1344738624"
"Mléko polotučné trvanlivé [1 l]","2024-11","15.41","0114202","1349753105"
"Eidamská cihla [1 kg]","2010-01","116.94","0114501","1303530268"
"Eidamská cihla [1 kg]","2010-02","113.44","0114501","1303530269"
"Eidamská cihla [1 kg]","2010-03","113.89","0114501","1303530270"
"Eidamská cihla [1 kg]","2010-04","115.22","0114501","1302919993"
"Eidamská cihla [1 kg]","2010-05","118.32","0114501","1303383157"
"Eidamská cihla [1 kg]","2010-06","117.75","0114501","1302919994"
"Eidamská cihla [1 kg]","2010-07","121.72","0114501","1303382946"
"Eidamská cihla [1 kg]","2010-08","122.32","0114501","1303529980"
"Eidamská cihla [1 kg]","2010-09","123.42","0114501","1302919136"
"Eidamská cihla [1 kg]","2010-10","123.02","0114501","1303494987"
"Eidamská cihla [1 kg]","2010-11","122.75","0114501","1303494988"
"Eidamská cihla [1 kg]","2010-12","122.63","0114501","1303270371"
"Eidamská cihla [1 kg]","2011-01","121.03","0114501","1303270372"
"Eidamská cihla [1 kg]","2011-02","122.29","0114501","1303072291"
"Eidamská cihla [1 kg]","2011-03","114.67","0114501","1303072292"
"Eidamská cihla [1 kg]","2011-04","123.16","0114501","1303046625"
"Eidamská cihla [1 kg]","2011-05","124.92","0114501","1303495102"
"Eidamská cihla [1 kg]","2011-06","123.47","0114501","1303495103"
"Eidamská cihla [1 kg]","2011-07","122.10","0114501","1303046626"
"Eidamská cihla [1 kg]","2011-08","123.78","0114501","1303270280"
"Eidamská cihla [1 kg]","2011-09","122.39","0114501","1303494893"
"Eidamská cihla [1 kg]","2011-10","120.51","0114501","1302918924"
"Eidamská cihla [1 kg]","2011-11","119.13","0114501","1302918925"
"Eidamská cihla [1 kg]","2011-12","124.97","0114501","1303382804"
"Eidamská cihla [1 kg]","2012-01","126.56","0114501","1302919320"
"Eidamská cihla [1 kg]","2012-02","132.23","0114501","1303382805"
"Eidamská cihla [1 kg]","2012-03","131.96","0114501","1303072380"
"Eidamská cihla [1 kg]","2012-04","128.73","0114501","1303529943"
"Eidamská cihla [1 kg]","2012-05","120.45","0114501","1302919321"
"Eidamská cihla [1 kg]","2012-06","126.92","0114501","1302919322"
"Eidamská cihla [1 kg]","2012-07","126.43","0114501","1303046421"
"Eidamská cihla [1 kg]","2012-08","128.01","0114501","1303072106"
"Eidamská cihla [1 kg]","2012-09","126.64","0114501","1303382512"
"Eidamská cihla [1 kg]","2012-10","126.04","0114501","1302921682"
"Eidamská cihla [1 kg]","2012-11","130.73","0114501","1303531095"
"Eidamská cihla [1 kg]","2012-12","130.57","0114501","1302921683"
"Eidamská cihla [1 kg]","2013-01","129.96","0114501","1302921684"
"Eidamská cihla [1 kg]","2013-02","127.09","0114501","1303384004"
"Eidamská cihla [1 kg]","2013-03","132.71","0114501","1303047785"
"Eidamská cihla [1 kg]","2013-04","132.34","0114501","1303073427"
"Eidamská cihla [1 kg]","2013-05","132.54","0114501","1303383904"
"Eidamská cihla [1 kg]","2013-06","133.01","0114501","1302921484"
"Eidamská cihla [1 kg]","2013-07","135.41","0114501","1303047690"
"Eidamská cihla [1 kg]","2013-08","148.27","0114501","1303496106"
"Eidamská cihla [1 kg]","2013-09","150.95","0114501","1303495919"
"Eidamská cihla [1 kg]","2013-10","150.51","0114501","1302921059"
"Eidamská cihla [1 kg]","2013-11","160.45","0114501","1302921060"
"Eidamská cihla [1 kg]","2013-12","164.34","0114501","1303047485"
"Eidamská cihla [1 kg]","2014-01","164.36","0114501","1303496012"
"Eidamská cihla [1 kg]","2014-02","165.41","0114501","1303530873"
"Eidamská cihla [1 kg]","2014-03","161.18","0114501","1303271389"
"Eidamská cihla [1 kg]","2014-04","162.36","0114501","1303530874"
"Eidamská cihla [1 kg]","2014-05","157.92","0114501","1303530875"
"Eidamská cihla [1 kg]","2014-06","146.07","0114501","1303047585"
"Eidamská cihla [1 kg]","2014-07","145.38","0114501","1303530876"
"Eidamská cihla [1 kg]","2014-08","142.93","0114501","1303047784"
"Eidamská cihla [1 kg]","2014-09","147.76","0114501","1302921681"
"Eidamská cihla [1 kg]","2014-10","145.45","0114501","1303073528"
"Eidamská cihla [1 kg]","2014-11","139.65","0114501","1302921267"
"Eidamská cihla [1 kg]","2014-12","131.20","0114501","1302921268"
"Eidamská cihla [1 kg]","2015-01","128.68","0114501","1303496009"
"Eidamská cihla [1 kg]","2015-02","129.25","0114501","1303530865"
"Eidamská cihla [1 kg]","2015-03","133.33","0114501","1303383792"
"Eidamská cihla [1 kg]","2015-04","127.13","0114501","1303270978"
"Eidamská cihla [1 kg]","2015-05","128.81","0114501","1303530479"
"Eidamská cihla [1 kg]","2015-06","126.58","0114501","1302920436"
"Eidamská cihla [1 kg]","2015-07","116.10","0114501","1302920437"
"Eidamská cihla [1 kg]","2015-08","113.28","0114501","1303530480"
"Eidamská cihla [1 kg]","2015-09","110.87","0114501","1303383384"
"Eidamská cihla [1 kg]","2015-10","109.92","0114501","1303383158"
"Eidamská cihla [1 kg]","2015-11","104.54","0114501","1303270777"
"Eidamská cihla [1 kg]","2015-12","107.51","0114501","1303270690"
"Eidamská cihla [1 kg]","2016-01","107.39","0114501","1303072603"
"Eidamská cihla [1 kg]","2016-02","106.78","0114501","1303072604"
"Eidamská cihla [1 kg]","2016-03","100.44","0114501","1303072605"
"Eidamská cihla [1 kg]","2016-04","104.32","0114501","1303530173"
"Eidamská cihla [1 kg]","2016-05","100.68","0114501","1303495327"
"Eidamská cihla [1 kg]","2016-06","92.42","0114501","1302919810"
"Eidamská cihla [1 kg]","2016-07","100.01","0114501","1303530174"
"Eidamská cihla [1 kg]","2016-08","107.45","0114501","1302920678"
"Eidamská cihla [1 kg]","2016-09","112.09","0114501","1303495726"
"Eidamská cihla [1 kg]","2016-10","120.40","0114501","1303271104"
"Eidamská cihla [1 kg]","2016-11","138.02","0114501","1303271105"
